Type,505,515,525,535,545,555,565,575,585,595,605,615,625,635,645,655,665,675,685,695,705,715,725,735,745,755,765,775,785,795,805,815,825,835,845,855,865,875,885,895,905,915,925,935,945,955,965,975,985,995,1005,1015,1025,1035,1045,1055,1065,1075,1085,1095,1105,1115,1125,1135,1145,1155,1165,1175,1185,1195,1205,1215,1225,1235,1245,1255,1265,1275,1285,1295,1305,1315,1325,1335,1345,1355,1365,1375,1385,1395,1405,1415,1425,1435,1445,1455,1465,1475,1485,1495,1505,1515,1525,1535,1545,1555,1565,1575,1585,1595,1605,1615,1625,1635,1645,1655,1665,1675,1685,1695,1705,1715,1725,1735,1745,1755,1765,1775,1785,1795,1805,1815,1825,1835,1845,1855,1865,1875,1885,1895,1905,1915,1925,1935,1945,1955,1965,1975,1985,1995,2005,2015,2025,2035,2045,2055,2065,2075,2085,2095,2105,2115,2125,2135,2145,2155,2165,2175,2185,2195,2205,2215,2225,2235,2245,2255,2265,2275,2285,2295,2305,2315,2325,2335,2345,2355,2365,2375,2385,2395,2405,2415,2425,2435,2445,2455,2465,2475,2485,2495,2500
Healthy,2.91121,4.09,6.61248,9.26641,10.89068,11.58763,10.78302,8.93438,7.4267,6.63153,6.10006,5.24506,4.62719,4.4116,3.73382,3.03259,2.51468,2.26235,2.60612,6.232,16.63441,27.65965,36.24512,41.82585,44.71386,45.86683,46.32086,46.52513,46.61328,46.70847,46.72449,46.77161,46.74938,46.75169,46.76959,46.79504,46.75516,46.73855,46.69992,46.62984,46.51642,46.43053,46.30546,46.08232,45.83387,45.36685,44.96816,44.84517,44.68733,44.6214,44.88765,45.21043,45.4796,45.66089,45.83595,45.93989,46.06437,46.0482,46.02645,45.96919,45.79953,45.60775,45.26977,44.64286,43.44283,42.2253,41.51118,41.07273,40.74096,40.461,40.35661,40.57749,40.93168,41.24098,41.47706,41.59885,41.67426,41.63181,41.48251,41.2251,40.79679,40.0082,38.90504,37.6076,36.22735,34.90561,33.502,31.43078,27.71197,22.44035,17.38516,13.99986,12.05562,11.02737,10.5267,10.3682,10.47324,10.98905,11.78435,12.77114,13.83747,14.88176,15.92136,16.91081,17.89336,18.80761,19.6218,20.3825,21.08279,21.75675,22.43246,22.94848,23.37492,23.79243,23.95827,23.96354,23.89225,23.89683,23.7096,23.27405,22.69858,22.22703,21.90989,21.61371,21.22304,20.70706,20.35304,20.11005,20.03482,20.19701,20.35214,20.44196,20.49376,20.35343,19.94522,18.99198,17.29796,13.94774,9.63081,5.77884,3.87534,2.82845,2.71811,2.59341,2.74158,3.02783,3.30126,3.58596,4.13275,4.49122,5.17481,5.6352,6.22016,6.83103,7.24746,7.74045,8.24598,8.61858,9.0149,9.46,9.83878,10.19109,10.49141,10.71257,11.24065,11.44513,11.9665,12.20811,12.61817,13.16726,13.30624,13.34803,13.63544,13.54463,13.22772,12.4733,11.77363,11.0898,10.46931,10.02806,9.507,9.31788,9.07035,8.33114,7.868,7.93139,7.72546,7.26095,6.86937,7.40361,6.1138,5.82863,5.43872,5.20557,4.83816,5.06151,4.50043,3.71756,4.72202,3.87327,2.6667
Healthy,2.22271,3.68086,6.79181,9.88168,11.58015,12.19306,11.1348,8.86133,7.06965,6.14206,5.52612,4.55384,3.83578,3.60676,2.86291,2.12775,1.6378,1.49864,1.96263,5.71535,17.08719,29.669,40.09835,47.22323,51.02486,52.52977,53.0605,53.23147,53.29293,53.40056,53.38145,53.42607,53.43449,53.40415,53.42498,53.43719,53.39818,53.38997,53.35716,53.28062,53.16238,53.06281,52.92387,52.7869,52.45303,51.95807,51.47886,51.31894,51.27972,51.29821,51.60893,51.96417,52.26312,52.44469,52.62619,52.74513,52.81425,52.80537,52.76099,52.70245,52.60456,52.39522,51.97249,51.21117,49.99588,48.65741,47.7912,47.30348,46.8942,46.55991,46.47263,46.72176,47.13267,47.44253,47.72429,47.85881,47.94674,47.86979,47.75905,47.42569,46.94326,46.07491,44.86917,43.38508,41.77037,40.23163,38.54877,36.21124,31.90523,25.64501,19.58534,15.4999,13.21052,11.99083,11.42051,11.2574,11.39073,11.95825,12.89557,14.10226,15.38465,16.6274,17.83519,18.99738,20.12508,21.15797,22.15642,23.00333,23.81677,24.61788,25.3398,25.94261,26.45765,26.93348,27.11725,27.09652,27.00485,26.97746,26.78192,26.30616,25.64959,25.08944,24.74953,24.37155,23.93299,23.31215,22.88607,22.49999,22.49565,22.73498,22.86526,23.0117,23.00134,22.93224,22.45455,21.26505,19.33546,15.61628,10.44696,5.48254,3.21409,2.08581,1.80061,1.74179,1.96347,2.25649,2.56345,3.09908,3.58335,4.18792,4.92571,5.58748,6.32132,6.99951,7.57687,8.09394,8.68678,9.27155,9.76953,10.22625,10.68646,11.0175,11.36234,11.6189,12.15739,12.63529,13.27481,13.56507,14.20667,14.7164,14.98919,15.19197,15.63058,15.2152,14.65389,13.83652,13.07463,11.99067,11.44259,10.52963,9.70315,9.70279,9.39822,8.66122,8.42607,8.40419,7.512,7.18367,6.52071,6.17375,6.04885,5.50342,5.30327,4.67879,4.67239,4.24805,3.83184,3.78395,3.06912,4.76228,5.4328
Healthy,4.33929,7.07457,11.47814,14.91925,16.45298,17.02447,16.10671,13.83373,11.86362,10.77272,10.04014,8.78244,7.7502,7.36734,5.99402,4.60486,3.59691,3.14854,3.98875,10.15214,22.41952,31.95645,38.24538,42.02081,43.8444,44.47315,44.62301,44.61279,44.59706,44.61113,44.60717,44.61354,44.60278,44.555,44.5402,44.52116,44.4833,44.44251,44.38436,44.33311,44.21667,44.14235,44.04696,43.85018,43.62531,43.27184,42.91212,42.75485,42.66031,42.44492,42.52065,42.63678,42.75225,42.84011,42.96202,43.04768,43.0123,43.06867,42.98933,42.91957,42.82719,42.74255,42.52152,42.06469,41.35493,40.58531,40.08049,39.82521,39.61836,39.44779,39.42566,39.53119,39.72708,39.83962,39.97227,40.069,40.11486,40.04833,39.92127,39.77517,39.40951,38.89347,38.17232,37.18431,36.14002,35.19925,34.13877,32.50508,29.39136,24.55281,19.70537,16.30502,14.31898,13.26105,12.75806,12.58205,12.76949,13.31648,14.22619,15.37959,16.56426,17.671,18.81984,19.86513,20.86385,21.78837,22.58134,23.30103,24.00732,24.62312,25.19662,25.65685,26.01472,26.40827,26.56612,26.49439,26.5113,26.59787,26.48267,26.12917,25.6865,25.29861,24.96451,24.6683,24.26325,23.72619,23.43476,23.07335,22.96762,23.02308,23.14771,23.23004,23.23216,23.06152,22.5828,21.50171,19.77208,16.34023,11.50747,7.16303,4.65691,3.53741,3.2016,3.25378,3.31942,3.71385,4.0816,4.55411,5.18034,5.87661,6.45232,7.26357,8.00265,8.63898,9.23499,9.90764,10.5214,11.03216,11.61878,12.16269,12.57313,13.13108,13.56312,13.95414,14.52792,14.86449,15.45882,15.69332,16.20479,16.62092,16.6875,16.95206,17.25792,16.9961,16.5344,15.65366,15.1842,14.11711,13.81963,13.0687,12.63091,12.13381,11.68614,11.4525,10.93158,10.5965,9.9096,9.43986,8.95939,8.44495,8.26567,7.6259,7.18284,6.40141,5.92814,5.71327,5.43305,5.77121,5.37388,5.40676,5.5583
Healthy,4.51573,6.40175,9.76463,12.58578,13.87803,14.28319,13.35699,11.32119,9.70249,8.82071,8.25002,7.35415,6.66272,6.39752,5.4775,4.62321,4.07896,3.88127,4.50807,8.75355,18.97735,28.50805,35.68637,40.35169,42.71041,43.59039,43.80146,43.83476,43.81571,43.8412,43.85351,43.8687,43.89005,43.86173,43.86177,43.86394,43.81266,43.79558,43.71495,43.67737,43.57158,43.48083,43.35193,43.17158,42.93971,42.55005,42.13749,42.01423,41.89937,41.81376,41.98893,42.21052,42.3663,42.45242,42.61565,42.7112,42.76892,42.7798,42.73708,42.67866,42.5966,42.4699,42.24031,41.76164,40.86657,39.98116,39.46131,39.19437,39.00479,38.8208,38.75033,38.83463,39.08566,39.29297,39.37901,39.50911,39.58613,39.51979,39.3819,39.19868,38.86198,38.22092,37.41363,36.3897,35.27653,34.26415,33.16981,31.48428,28.29606,23.57921,18.98703,15.86279,14.04421,13.09692,12.61759,12.46976,12.61908,13.1333,13.95328,14.97264,16.07106,17.1159,18.14609,19.14481,20.0823,20.93927,21.73508,22.46148,23.0878,23.67849,24.27068,24.8034,25.17283,25.57618,25.76461,25.70262,25.71032,25.79147,25.61697,25.28424,24.92933,24.51729,24.20752,23.8794,23.48729,22.98068,22.646,22.36043,22.2669,22.3499,22.46558,22.46584,22.42195,22.34447,21.87979,20.84022,19.07103,15.97513,11.57733,7.71749,5.67171,4.73795,4.45942,4.34531,4.60266,4.83997,5.18609,5.5935,6.13341,6.58247,7.19161,7.86204,8.3903,8.91718,9.37556,9.8776,10.44259,10.84075,11.22935,11.72089,12.14515,12.5511,12.906,13.21884,13.69462,13.99719,14.46746,14.62521,15.02905,15.45302,15.65476,15.78806,15.94664,15.76154,15.37308,14.73675,14.26624,13.36557,12.82388,12.2761,11.80065,11.3303,11.15632,10.70896,10.36891,10.13657,9.75107,9.38982,8.77759,8.35974,7.87326,7.08455,6.92476,6.98992,6.69656,5.74368,5.40743,5.89449,4.77198,4.53909,4.4877
Healthy,2.63193,4.08806,7.0604,9.83261,11.13148,11.50902,10.4212,8.32244,6.68457,5.87371,5.34311,4.5001,3.88678,3.66912,3.05692,2.45372,2.08446,2.11895,2.74809,5.9557,15.93859,27.69721,38.24072,45.94792,50.17707,51.8517,52.38925,52.53485,52.59923,52.66201,52.67443,52.73413,52.76958,52.73977,52.77765,52.80953,52.77939,52.80383,52.75625,52.71076,52.60756,52.52302,52.39148,52.21767,51.96094,51.5264,51.08527,51.00148,50.83702,50.46015,50.64188,50.89125,51.12118,51.25625,51.40955,51.56571,51.61917,51.64588,51.63686,51.57571,51.44814,51.305,51.03333,50.42189,49.3589,48.25559,47.53435,47.21722,46.90534,46.63241,46.58099,46.76678,47.06839,47.36258,47.54486,47.75303,47.7695,47.70045,47.54862,47.31183,46.84057,46.11526,45.08947,43.72366,42.2893,40.95312,39.51447,37.28996,33.12269,26.8931,20.83544,16.73004,14.39813,13.17408,12.53937,12.36396,12.54298,13.15895,14.18432,15.48972,16.88417,18.18599,19.53173,20.80444,22.06592,23.17673,24.22237,25.13431,25.9594,26.7731,27.46442,28.16173,28.62012,29.06723,29.28499,29.21942,29.19432,29.23163,29.02468,28.54083,27.94358,27.30835,26.85143,26.51862,26.12894,25.52535,25.09255,24.74154,24.62084,24.7119,24.79431,24.87308,24.8273,24.65916,24.1515,22.89141,20.68045,16.72267,11.33412,6.28941,3.64587,2.59726,2.30464,2.2384,2.4232,2.72828,3.05863,3.61229,4.20392,4.82461,5.50833,6.31147,7.01761,7.82678,8.42225,9.13159,9.80049,10.52283,11.18796,11.7945,12.308,12.92663,13.48138,13.81872,14.28613,14.88019,15.54619,15.79998,16.34894,16.99595,17.25638,17.50822,17.70832,17.3369,16.80643,15.82193,15.06574,13.92943,13.39862,12.6253,11.72695,11.49705,11.05002,10.35645,9.66399,9.81133,9.39005,8.68454,8.30037,7.84324,7.40355,6.85582,6.51486,5.77886,5.63271,5.4444,4.92323,4.2417,3.76449,4.66584,5.1323
Healthy,2.92245,4.47299,7.58419,10.41603,11.73601,12.10504,10.97334,8.81858,7.14322,6.29489,5.75831,4.86555,4.21185,3.99788,3.37862,2.73734,2.36324,2.44584,3.18413,6.42667,16.45311,28.35778,39.05511,46.85114,51.09909,52.6912,53.15713,53.23165,53.25067,53.30856,53.3219,53.34506,53.38013,53.3361,53.33021,53.33204,53.26973,53.28101,53.22197,53.17907,53.08055,52.98433,52.8694,52.67612,52.3896,51.92733,51.4816,51.37222,51.43006,51.40903,51.5382,51.68237,51.83555,52.04873,52.20406,52.30531,52.33664,52.37496,52.32044,52.25787,52.1701,52.021,51.73565,51.12313,50.0473,48.92494,48.18822,47.82032,47.55204,47.28152,47.19394,47.33751,47.6802,47.90463,48.1063,48.25773,48.35113,48.24759,48.10335,47.84322,47.36793,46.59335,45.61407,44.22618,42.77692,41.45603,40.01922,37.77806,33.58709,27.32766,21.23942,17.17737,14.79847,13.51444,12.91241,12.70602,12.85959,13.4698,14.52653,15.80918,17.2188,18.5365,19.8468,21.15398,22.37052,23.4891,24.48886,25.47517,26.28486,27.08511,27.84466,28.50293,28.95759,29.41756,29.61512,29.61522,29.55544,29.57709,29.39464,28.93795,28.366,27.75919,27.2586,26.91031,26.48667,25.92651,25.46542,25.11724,24.97987,25.0442,25.1658,25.21272,25.20848,25.04487,24.5198,23.25574,21.07808,17.01226,11.50966,6.49365,3.91001,2.84879,2.5418,2.46129,2.60092,2.89879,3.2293,3.80058,4.37769,4.96908,5.69085,6.40861,7.23863,7.82295,8.57542,9.23659,9.99086,10.637,11.21993,11.86116,12.42367,12.97668,13.55085,13.88775,14.40918,14.89836,15.54831,15.83515,16.41036,16.99652,17.11308,17.50723,17.74416,17.1894,16.79058,15.87086,15.2601,14.18616,13.47848,12.71069,11.90615,11.49491,10.98451,10.9843,9.88713,9.83368,9.27354,8.44238,8.03517,7.61147,7.13145,6.54807,5.99266,5.46478,5.15174,4.62451,4.79632,4.55214,4.79248,3.91127,4.2147
Healthy,3.29208,5.33339,9.14947,12.61964,14.57165,15.45719,14.61776,12.40171,10.50563,9.43727,8.72179,7.50177,6.55199,6.23523,5.04243,3.83715,2.93031,2.47215,3.09275,8.77065,21.73451,33.00605,40.70941,45.30248,47.52817,48.31711,48.54068,48.58207,48.58728,48.61112,48.59443,48.59135,48.5595,48.49702,48.48147,48.44313,48.41729,48.38856,48.29937,48.25821,48.11993,47.99723,47.88612,47.7186,47.49177,47.07179,46.6847,46.52394,46.37279,46.1242,46.19572,46.31561,46.42893,46.56062,46.61893,46.75516,46.72831,46.73963,46.71694,46.61177,46.48906,46.37829,46.09386,45.57452,44.66952,43.7331,43.08876,42.75623,42.5124,42.23109,42.14647,42.27036,42.49997,42.73042,42.8653,42.96695,43.0658,42.9731,42.85567,42.63369,42.2756,41.63976,40.76685,39.64251,38.47107,37.36739,36.19266,34.39364,30.98804,25.80767,20.54137,16.83122,14.66423,13.45584,12.88725,12.67108,12.81301,13.34601,14.25352,15.4032,16.62545,17.76934,18.86944,19.96423,20.9846,21.93414,22.77965,23.53959,24.22427,24.87445,25.56373,26.06271,26.45645,26.8692,27.06258,26.94864,26.90477,26.96282,26.7368,26.29027,25.79689,25.34066,25.02927,24.70845,24.31457,23.80705,23.46743,23.13137,23.08971,23.23091,23.40724,23.53563,23.45192,23.38435,22.95574,21.98108,20.15567,16.67831,11.76095,6.78119,4.14237,3.05413,2.65273,2.62614,2.83223,3.13216,3.52704,4.0105,4.70901,5.3655,6.05258,6.77467,7.49137,8.23003,8.79015,9.33842,9.8782,10.47168,10.92984,11.47248,12.01697,12.39267,12.74009,13.18052,13.67987,14.1069,14.69699,14.93782,15.49583,15.99832,16.02448,16.23496,16.56742,16.32948,15.65383,15.06239,14.27105,13.46516,12.68592,12.1369,11.52297,11.33961,10.96073,10.57881,9.95709,9.56983,9.65291,8.93419,8.43447,7.85284,7.45608,6.93406,6.54835,5.696,4.91114,4.59774,4.63934,3.77256,3.89423,5.11519,4.9601
Healthy,5.90069,8.00768,11.98403,15.83969,18.24822,19.50174,18.79764,16.47652,14.40426,13.23323,12.43138,11.01921,9.8935,9.49706,8.10696,6.6437,5.49817,4.82647,5.46816,12.13348,27.08128,39.77565,48.11134,52.92706,55.2172,56.02663,56.27806,56.31986,56.33944,56.34848,56.3167,56.29495,56.27556,56.19839,56.15819,56.08377,56.00743,55.96664,55.8305,55.7148,55.53787,55.37486,55.24389,54.9984,54.68722,54.22119,53.78886,53.57651,53.41505,53.19627,53.3358,53.51043,53.72304,53.81327,53.90879,53.95825,54.00149,53.96332,53.89167,53.7711,53.64159,53.49379,53.15998,52.55417,51.53808,50.47464,49.77243,49.38242,49.09577,48.76044,48.69814,48.82188,49.08495,49.27762,49.41884,49.54559,49.62017,49.52133,49.3649,49.11878,48.64981,47.97105,47.04368,45.77116,44.4504,43.21484,41.90184,39.89087,36.11356,30.33028,24.45245,20.31576,17.83726,16.5126,15.8332,15.64322,15.7546,16.3694,17.38381,18.67812,20.03412,21.27669,22.48766,23.73765,24.85262,25.91582,26.83638,27.65913,28.42246,29.14488,29.89205,30.48534,30.93709,31.31174,31.49801,31.34938,31.25455,31.35109,31.11376,30.57008,30.0388,29.52891,29.1671,28.80516,28.33487,27.79042,27.41682,27.15029,27.06674,27.25736,27.39957,27.48633,27.51979,27.30782,26.86464,25.77818,23.69974,19.8513,14.39249,8.96769,6.22163,4.69528,4.39471,4.3155,4.5753,4.88967,5.36567,5.9103,6.63289,7.31763,8.10526,8.90935,9.74772,10.49523,11.13503,11.70088,12.39974,12.95676,13.5148,14.04094,14.5304,14.98577,15.4138,15.76969,16.27921,16.69487,17.28533,17.6611,18.18379,18.64248,18.7515,18.9744,19.30395,18.93016,18.6082,17.65467,16.61342,15.75164,15.34733,14.26514,13.56595,13.5572,12.76061,12.34415,11.99778,11.58683,11.14272,10.6451,10.18387,9.23458,8.86899,8.75087,8.17424,8.30668,7.59644,6.60922,6.22895,5.90293,5.62463,5.57295,6.1405
Healthy,2.43422,3.36266,5.45424,7.69496,8.95026,9.39189,8.5444,6.83336,5.53183,4.91461,4.52284,3.84439,3.36304,3.22264,2.80654,2.34753,2.02088,1.96618,2.34552,4.84622,13.67137,25.03167,35.47314,43.13078,47.37974,49.16564,49.81379,50.03199,50.10856,50.18897,50.20844,50.23635,50.29406,50.28333,50.33231,50.38772,50.4002,50.42158,50.38019,50.36722,50.28939,50.24089,50.18487,50.02812,49.78961,49.41051,49.08746,48.92181,48.83409,48.76823,48.99677,49.28247,49.48851,49.62887,49.75565,49.82327,49.91482,49.90222,49.85102,49.78498,49.6491,49.54901,49.29212,48.71761,47.73164,46.73909,46.07007,45.69663,45.43164,45.16854,45.10399,45.23214,45.48203,45.73314,45.92523,46.01159,46.07655,45.9716,45.8537,45.65301,45.19906,44.54546,43.60968,42.42781,41.15461,39.92509,38.66504,36.73317,33.07142,27.50804,21.86,17.88579,15.49941,14.20848,13.5779,13.34816,13.45021,14.04733,15.00116,16.18772,17.4639,18.69936,19.89872,21.05183,22.16619,23.16789,24.08831,24.94196,25.69989,26.38457,27.06624,27.63731,28.06331,28.43384,28.66637,28.5828,28.53031,28.53757,28.25578,27.74132,27.20049,26.70126,26.3413,26.01858,25.63053,25.15005,24.7568,24.49773,24.37979,24.54548,24.70701,24.76326,24.79933,24.68495,24.26519,23.18059,21.24342,17.54543,12.26953,7.20734,4.25206,3.09359,2.66788,2.61003,2.87981,3.18521,3.55156,4.09021,4.77712,5.31383,6.1323,6.80094,7.66306,8.41213,9.01734,9.57134,10.27516,10.91316,11.51266,12.03268,12.5596,12.97469,13.48194,13.91871,14.23262,14.75469,15.19775,15.482,16.0644,16.5526,16.73371,17.00535,17.32865,16.95893,16.5904,15.53291,14.81936,13.74157,13.1513,12.55954,11.87033,11.45228,11.17317,10.95786,9.90167,9.608,9.28589,8.56241,8.26045,8.02743,7.50996,7.11632,7.00443,6.84876,6.3709,5.72711,5.72334,5.11028,5.39625,5.64137,4.8519
Healthy,3.90342,5.01793,7.41519,9.83494,11.20196,11.7536,10.88551,9.12797,7.75239,7.0827,6.66027,5.87976,5.32899,5.17,4.64903,4.06667,3.578,3.39817,3.87793,6.9937,16.59732,28.26732,38.74976,46.38029,50.56536,52.31956,52.95574,53.16907,53.2869,53.36252,53.39561,53.44688,53.49422,53.45827,53.50247,53.5159,53.52736,53.55732,53.52544,53.49624,53.37912,53.27999,53.17201,52.99783,52.64664,52.14516,51.67234,51.48031,51.37391,51.2302,51.44047,51.70039,51.96695,52.1659,52.30044,52.44549,52.55278,52.55237,52.53358,52.4074,52.29149,52.14354,51.79365,51.02378,49.83702,48.57967,47.76338,47.3513,47.00001,46.68262,46.60656,46.77275,47.08284,47.33706,47.54875,47.74451,47.79686,47.68863,47.58196,47.25185,46.73929,45.91703,44.7531,43.32072,41.79203,40.39061,38.94205,36.72912,32.61404,26.66782,20.91099,16.98143,14.71377,13.45405,12.83056,12.6169,12.74481,13.2784,14.1932,15.34225,16.59643,17.78855,18.96699,20.15391,21.25926,22.33068,23.25858,24.11273,24.86532,25.64144,26.36032,27.00522,27.38981,27.84442,28.06851,28.03187,28.02416,28.04713,27.82463,27.3171,26.83583,26.3022,25.87328,25.49917,25.09452,24.60769,24.14642,23.8448,23.76174,23.86665,23.95487,24.0895,24.0855,23.92225,23.47917,22.36738,20.3654,16.65719,11.66663,6.92324,4.39701,3.39836,3.0395,2.90047,3.08448,3.31934,3.55853,4.14893,4.63922,5.24885,5.91659,6.56358,7.24596,7.90175,8.466,9.00004,9.63559,10.23504,10.62978,11.16732,11.70534,12.13606,12.59833,12.96305,13.44526,13.83023,14.26206,14.47691,15.06918,15.68928,15.90947,16.08301,16.48281,16.14465,15.60635,14.98354,14.23827,13.29528,12.70741,12.04086,11.48741,11.05528,10.75768,10.83595,9.99926,9.51456,9.12521,8.61331,8.49092,8.10215,7.29057,7.36532,6.43957,5.79334,6.20103,5.43751,5.9462,5.6206,4.81035,4.52109,4.1137
Healthy,8.01431,9.9592,12.03558,13.13582,13.75307,14.58089,15.46569,15.96054,16.23484,16.57539,16.73752,15.95355,15.0269,14.66029,12.7401,10.63104,8.7025,7.2129,8.30117,17.41726,30.12232,37.58917,41.47313,43.40292,44.25169,44.47519,44.4748,44.43536,44.38858,44.34741,44.28382,44.23622,44.18569,44.08051,43.99851,43.93442,43.81877,43.73179,43.59127,43.49846,43.34567,43.2019,43.02682,42.80769,42.47673,42.06652,41.6541,41.49547,41.43284,41.43247,41.60591,41.81621,41.95393,42.00587,42.02256,42.09518,42.07929,42.05477,41.9706,41.87963,41.73849,41.60239,41.3221,40.84365,39.98194,39.14132,38.62842,38.41903,38.26355,38.05608,38.0075,38.09144,38.13762,38.20895,38.28202,38.36042,38.34899,38.24276,38.07492,37.85893,37.43457,36.87347,36.09942,35.04409,34.00806,33.07757,32.08312,30.46599,27.42679,22.85775,18.50509,15.59063,13.94573,13.10097,12.68903,12.54998,12.6843,13.17035,13.95974,14.94865,15.99758,16.9863,17.96045,18.92396,19.86907,20.68616,21.41551,22.10361,22.70189,23.2518,23.77557,24.22376,24.49323,24.79638,24.89849,24.84632,24.90386,25.06013,25.0115,24.75294,24.47053,24.19739,23.90416,23.56381,23.19625,22.70443,22.24212,21.93603,21.77176,21.78183,21.86069,21.83672,21.80918,21.57079,21.1473,20.14956,18.52891,15.55344,11.46643,8.07842,6.5483,5.6499,5.42497,5.22966,5.46634,5.64828,5.87651,6.27786,6.67245,7.14672,7.68526,8.15147,8.63784,9.27798,9.69633,10.1501,10.81739,11.10965,11.57938,12.00498,12.51552,12.81746,13.26012,13.55532,14.05522,14.31137,14.66715,14.84098,15.19076,15.44502,15.55634,15.61489,15.86662,15.62771,15.47243,15.00775,14.65626,14.0114,13.92723,13.3773,12.89677,12.72037,12.23907,11.76938,11.48808,11.18919,11.03958,10.71815,10.22724,9.81445,9.12195,9.51994,9.39323,8.11397,8.23271,8.11647,7.86636,7.78176,7.31669,7.97569,7.9843
Healthy,6.43138,7.61627,8.84929,9.54439,10.13208,10.98706,12.11561,13.12637,13.90144,14.5868,15.00347,14.41376,13.61263,13.32139,11.66999,9.73147,7.83953,6.41068,7.25113,15.4199,28.02221,36.0059,40.23277,42.32276,43.24268,43.52299,43.56163,43.55834,43.54579,43.54904,43.51254,43.48461,43.43119,43.30377,43.23944,43.16853,43.08832,43.04992,42.93509,42.86861,42.69028,42.56677,42.41159,42.12881,41.81662,41.31051,40.8505,40.7099,40.65462,40.61282,40.74357,40.89281,41.06448,41.16324,41.28707,41.34639,41.38805,41.34933,41.22744,41.1086,41.00796,40.8388,40.54503,39.98557,38.96878,37.98854,37.45044,37.20202,36.98958,36.82057,36.80425,36.86576,36.98698,37.12174,37.21567,37.28545,37.28803,37.17995,37.06037,36.77381,36.33092,35.66028,34.77877,33.64111,32.50247,31.45995,30.36308,28.63729,25.40462,20.84179,16.58731,13.84995,12.33814,11.53182,11.15317,11.03802,11.17249,11.60653,12.32058,13.2639,14.26206,15.19766,16.11858,17.07665,17.96279,18.80774,19.58412,20.24403,20.82982,21.38317,21.9327,22.38032,22.66044,22.97435,23.10688,23.05709,23.14434,23.24007,23.18049,22.95426,22.63712,22.36782,22.11655,21.7803,21.33993,20.87935,20.41916,20.07312,19.92763,19.9315,20.01289,20.03761,19.96577,19.74489,19.37078,18.37243,16.84216,13.90569,10.27434,7.34906,5.76986,5.0283,4.89087,4.7748,4.95147,5.20548,5.49654,5.76086,6.12009,6.46555,6.92973,7.32942,7.8967,8.28612,8.73581,9.15465,9.62248,9.98734,10.32519,10.74503,11.16427,11.5888,11.92582,12.138,12.53522,12.80194,13.21882,13.27186,13.72312,14.05721,13.99385,14.21029,14.39414,14.18816,14.00943,13.53979,13.36961,12.68798,12.42383,12.26461,11.59881,11.51541,11.16378,10.72244,10.38282,10.15063,9.86088,9.55815,9.21935,9.45906,8.9338,8.43096,8.15409,8.32302,7.87196,7.25995,7.3523,6.8673,7.02182,7.02447,7.1049
Healthy,3.02143,4.63104,7.96836,11.19062,13.05542,13.86437,13.01813,10.89041,9.10845,8.14565,7.49293,6.4302,5.59767,5.32269,4.3728,3.37923,2.63727,2.271,2.76217,7.50175,19.13743,29.8537,37.58079,42.41296,44.85591,45.83761,46.14667,46.26776,46.31377,46.37369,46.38646,46.40028,46.42854,46.3944,46.40264,46.40695,46.36491,46.36521,46.29931,46.27101,46.14951,46.0836,45.94164,45.78118,45.53163,45.11072,44.73628,44.62968,44.44926,44.26246,44.37685,44.54109,44.68258,44.78175,44.92928,45.02007,45.04888,45.04585,44.99537,44.90711,44.81446,44.66092,44.39488,43.81951,42.93239,41.9774,41.38266,41.05678,40.79996,40.55503,40.46856,40.60629,40.82314,41.04361,41.17071,41.27279,41.29565,41.23291,41.12552,40.88433,40.49499,39.85787,39.02315,37.88059,36.69794,35.60024,34.37049,32.55227,29.16339,24.02649,18.89345,15.36589,13.33335,12.25526,11.74992,11.56541,11.70242,12.24084,13.12201,14.20658,15.37102,16.49174,17.56074,18.64971,19.65224,20.55588,21.37496,22.14765,22.84306,23.48394,24.09004,24.6267,24.96361,25.3381,25.50647,25.43661,25.38994,25.43598,25.19935,24.7458,24.24583,23.79185,23.49605,23.21372,22.87761,22.33991,21.9653,21.63857,21.6072,21.69086,21.80313,21.90562,21.89041,21.73947,21.38753,20.34757,18.5765,15.1923,10.55973,6.3057,4.02623,2.98358,2.72332,2.57373,2.9384,3.04493,3.39565,3.81974,4.41405,5.00462,5.67067,6.27177,6.87696,7.60506,8.17502,8.65058,9.27405,9.76365,10.24979,10.73988,11.117,11.57264,11.87772,12.22555,12.71284,13.02862,13.4966,13.87773,14.36359,14.8034,14.83704,15.12134,15.32722,14.93536,14.63405,13.98913,13.14968,12.37434,11.97959,11.03524,10.74628,10.37679,10.14717,9.65991,9.04027,8.85669,8.25895,8.14765,7.44733,7.57805,6.82343,7.55425,5.92498,5.42569,5.52813,4.63328,4.75067,3.48489,4.00859,2.96159,2.3561
